operador,linea,servicio,tipo_traccion,trenes_km,coches_km,trenes_programados,trenes_cancelados,trenes_corridos,trenes_puntuales,trenes_atrasados,regularidad_absoluta,regularidad_relativa,cumplimiento_programa,pax_pagos,pax_dia_habil,ocupacion_media,pax_km,recaudacion_pesos,tarifa_media_pesos,km_linea,estaciones,observaciones,sin_programa,periodo,tasa_cancelacion
Ferrovías S.A.C.,Belgrano Norte,BN - Retiro-Villa Rosa (d),Diésel,190948.0,1231614.6,4496.0,62.0,4434.0,4073.0,361.0,0.9059163701067615,0.9185836716283265,0.9862099644128114,3500307.0,129593.00259163271,50.218976528858946,61850424.690000005,2171489.5,0.6203711560157438,51.944,22.0,,False,2005-05-01,0.0138
TMB - Transportes Metropolitanos Belgrano Sur S.A.,Belgrano Sur,BS - Buenos Aires-González Catán (d),Diésel,78217.86,368406.1206,2632.0,70.0,2562.0,2415.0,147.0,0.9175531914893617,0.9426229508196722,0.973404255319149,725275.9959781491,27524.705729721027,34.806369633625664,12822879.608893676,,,30.53,14.0,,False,2005-05-01,0.0266
TMB - Transportes Metropolitanos Belgrano Sur S.A.,Belgrano Sur,BS - Buenos Aires-Marinos del Crucero Gral. Belgrano (d),Diésel,48450.827000000005,193803.30800000002,1371.0,52.0,1319.0,1242.0,77.0,0.9059080962800875,0.9416224412433661,0.9620714806710431,295193.5764711895,11202.79227594647,24.370570720800245,4723097.223539032,,,36.733000000000004,17.0,,False,2005-05-01,0.0379
TMB - Transportes Metropolitanos Belgrano Sur S.A.,Belgrano Sur,BS - Puente Alsina-Marinos del Crucero Gral. Belgrano (d),Diésel,7332.36,29329.44,248.0,33.0,215.0,199.0,16.0,0.8024193548387096,0.9255813953488372,0.8669354838709677,422.4275506613645,16.031406097205483,0.23044561405133654,6758.840810581832,,,34.104,16.0,,False,2005-05-01,0.1331
TBA - Trenes de Buenos Aires S.A.,Mitre,MIT - Retiro-Bartolomé Mitre (e),Eléctrico,53168.382,212673.528,3195.0,56.0,3139.0,3019.0,120.0,0.9449139280125196,0.9617712647339918,0.982472613458529,373997.0,13846.612365790446,24.619697849748373,5235958.0,,,16.938,11.0,,False,2005-05-01,0.0175
TBA - Trenes de Buenos Aires S.A.,Mitre,MIT - Retiro-José León Suárez (e),Eléctrico,98402.987,393611.948,4409.0,40.0,4369.0,3977.0,392.0,0.9020185983216149,0.910276951247425,0.9909276479927421,2207474.0,81728.02665679378,89.73199157054044,35319584.0,,,22.523,15.0,,False,2005-05-01,0.0091
TBA - Trenes de Buenos Aires S.A.,Mitre,MIT - Retiro-Tigre (e),Eléctrico,150972.54499999998,815251.743,5500.0,153.0,5347.0,4610.0,737.0,0.8381818181818181,0.8621657003927435,0.9721818181818181,3456016.0,127953.20251758608,76.30561790776815,62208288.0,,,28.235,17.0,,False,2005-05-01,0.0278
TBA - Trenes de Buenos Aires S.A.,Mitre,MIT - Victoria-Capilla del Señor (d),Diésel,52639.9,210559.6,988.0,63.0,925.0,655.0,270.0,0.6629554655870445,0.7081081081081081,0.9362348178137652,88433.0,3274.0836727138094,12.179720136246459,2564557.0,,,56.908,10.0,,False,2005-05-01,0.0638
TBA - Trenes de Buenos Aires S.A.,Mitre,MIT - Villa Ballester-Zárate (d),Diésel,63897.412000000004,191692.236,956.0,73.0,883.0,557.0,326.0,0.5826359832635983,0.6308040770101925,0.9236401673640168,80310.0,2973.3432062199186,12.149631349701613,2328990.0,,,72.364,12.0,,False,2005-05-01,0.0764
TMR - Transportes Metropolitanos Gral. Roca S.A.,Roca,ROC - Constitución-Temperley-Bosques-Gutiérrez (d),Diésel,53356.25399999999,373493.77799999993,1500.0,93.0,1407.0,1371.0,36.0,0.914,0.9744136460554371,0.938,9305.84166567466,335.22484386436093,0.5929925602215974,221479.0316430569,,,37.922,18.0,,False,2005-05-01,0.062
TMR - Transportes Metropolitanos Gral. Roca S.A.,Roca,ROC - Ezeiza-Cañuelas (d),Diésel,36820.29400000001,110460.88200000003,1228.0,66.0,1162.0,1001.0,161.0,0.8151465798045603,0.8614457831325302,0.9462540716612378,79952.74850154242,2880.142237087263,13.969543046739101,1543088.0460797688,,,31.687000000000005,10.0,,False,2005-05-01,0.0537
TMR - Transportes Metropolitanos Gral. Roca S.A.,Roca,ROC - Glew-A.Korn (d),Diésel,15629.651000000002,109407.55700000002,1539.0,22.0,1517.0,1354.0,163.0,0.8797920727745289,0.8925510876730389,0.9857050032488629,166459.84455379745,5996.392094877429,7.60732846606736,832299.2227689873,,,10.303,3.0,,False,2005-05-01,0.0143
TMR - Transportes Metropolitanos Gral. Roca S.A.,Roca,ROC - Plaza Constitución-Bosques (Vía Quilmes) (d),Diésel,83453.085,500718.51,2746.0,145.0,2601.0,2014.0,587.0,0.7334304442825929,0.774317570165321,0.9471959213401311,164837.4013792984,5937.946735565503,5.761030332467082,2884654.524137722,,,32.085,12.0,,False,2005-05-01,0.0528
TMR - Transportes Metropolitanos Gral. Roca S.A.,Roca,ROC - Plaza Constitución-Ezeiza (e),Eléctrico,156601.008,1002246.4512,5035.0,207.0,4828.0,4276.0,552.0,0.8492552135054617,0.8856669428334715,0.9588877855014896,2813774.284614057,101360.74512298475,52.780387984819306,52898956.55074427,,,32.436,15.0,,False,2005-05-01,0.0411
TMR - Transportes Metropolitanos Gral. Roca S.A.,Roca,ROC - Plaza Constitución-Glew (e.),Eléctrico,104092.19399999999,572507.0669999999,3672.0,105.0,3567.0,3030.0,537.0,0.8251633986928104,0.8494533221194281,0.9714052287581699,3675155.508135834,132390.32810287585,145.72052441526182,83426030.03468342,,,29.182,13.0,,False,2005-05-01,0.0286
TMR - Transportes Metropolitanos Gral. Roca S.A.,Roca,ROC - Plaza Constitución-La Plata (d),Diésel,122562.726,612813.63,2704.0,383.0,2321.0,1486.0,835.0,0.5495562130177515,0.6402412753123654,0.8583579881656804,1951354.921551119,70293.76518555904,75.78527118092435,46442247.13291664,,,52.806,19.0,,False,2005-05-01,0.1416
TMR - Transportes Metropolitanos Gral. Roca S.A.,Roca,ROC - Plaza Constitución-Temperley-Claypole (e),Eléctrico,12212.050000000001,73272.3,588.0,65.0,523.0,382.0,141.0,0.6496598639455783,0.7304015296367112,0.8894557823129252,1371149.796644846,49393.00420190367,342.44921039193093,25092041.27860068,,,23.35,12.0,,False,2005-05-01,0.1105
TMR - Transportes Metropolitanos Gral. Roca S.A.,Roca,ROC - Temperley-Haedo (d),Diésel,25202.476,75607.428,980.0,18.0,962.0,881.0,81.0,0.8989795918367347,0.9158004158004158,0.9816326530612245,6925.652953831819,249.48317557031046,1.3923225228378837,105269.92489824364,,,26.198,11.0,,False,2005-05-01,0.0184
UGOFE S.A. - Unidad de Gestión Operativa de Emergencia Ferroviaria,San Martín,SM - Retiro-Pilar-Dr. Cabred (d),Diésel,224143.91999999998,1344863.52,4112.0,69.0,4043.0,3522.0,521.0,0.8565175097276264,0.8711352955725946,0.9832198443579766,3035335.0,112129.10971555227,50.69185317778566,68173624.10000001,,,55.44,20.0,,False,2005-05-01,0.0168
TBA - Trenes de Buenos Aires S.A.,Sarmiento,SAR - Merlo-Lobos (d),Diésel,46440.0,122601.6,1180.0,100.0,1080.0,779.0,301.0,0.6601694915254237,0.7212962962962963,0.9152542372881356,94824.0,3598.6337760910815,22.42952783650458,2749896.0,,,71.50515999999999,12.0,,False,2005-05-01,0.0847
TBA - Trenes de Buenos Aires S.A.,Sarmiento,SAR - Moreno-Mercedes (d),Diésel,36340.0,109020.0,914.0,124.0,790.0,492.0,298.0,0.5382932166301969,0.6227848101265823,0.8643326039387309,99309.0,3768.8425047438327,26.416813428728673,2879961.0,,,61.761750000000006,14.0,,False,2005-05-01,0.1357
TBA - Trenes de Buenos Aires S.A.,Sarmiento,SAR - Once-Moreno (e),Eléctrico,273812.4372,2190499.4976,7942.0,416.0,7526.0,5994.0,1532.0,0.7547217325610678,0.7964390114270529,0.9476202467892219,9237530.0,350570.3984819734,75.9075910230421,166275540.0,,,36.3822,16.0,,False,2005-05-01,0.0524
Tren de la Costa S.A.,Tren de la Costa,TDC - Maipú-Delta (e),Eléctrico,,,,,,,,,,,124345.0,,,1243450.0,,,15.3,11.0,,True,2005-05-01,
Metrovias S.A.,Urquiza,URQ - Federico Lacroze-Gral. Lemos (e),Eléctrico,111053.025,666318.1499999999,4507.0,182.0,4325.0,4048.0,277.0,0.8981584202351897,0.9359537572254335,0.959618371422232,2435432.0,87731.70028818444,63.23251677895913,42132973.6,1520147.9,0.6241799812107256,25.677,23.0,,False,2005-05-01,0.0404
Ferrovías S.A.C.,Belgrano Norte,BN - Retiro-Villa Rosa (d),Diésel,177561.1,1145269.095,4401.0,267.0,4134.0,3923.0,211.0,0.8913883208361736,0.9489598451862603,0.9393319700068167,3139442.0,123454.26661423515,48.62935822082932,55693701.08,1944443.3,0.6193595231254472,51.944,22.0,,False,2005-06-01,0.0607
TMB - Transportes Metropolitanos Belgrano Sur S.A.,Belgrano Sur,BS - Buenos Aires-González Catán (d),Diésel,73668.89,346980.4719,2563.0,150.0,2413.0,2183.0,230.0,0.851736246586032,0.9046829672606713,0.9414748341786968,682480.7486448686,27552.714923087147,34.775039557611706,12066259.636041276,,,30.53,14.0,,False,2005-06-01,0.0585
TMB - Transportes Metropolitanos Belgrano Sur S.A.,Belgrano Sur,BS - Buenos Aires-Marinos del Crucero Gral. Belgrano (d),Diésel,46724.376000000004,186897.50400000002,1330.0,58.0,1272.0,1146.0,126.0,0.8616541353383459,0.9009433962264151,0.956390977443609,273585.1575517256,11045.020490582383,23.421193045079992,4377362.52082761,,,36.733000000000004,17.0,,False,2005-06-01,0.0436
TMB - Transportes Metropolitanos Belgrano Sur S.A.,Belgrano Sur,BS - Puente Alsina-Marinos del Crucero Gral. Belgrano (d),Diésel,7946.232,31784.928,240.0,7.0,233.0,233.0,0.0,0.9708333333333333,1.0,0.9708333333333333,391.09380340580975,15.789011037779966,0.19687006541254257,6257.500854492956,,,34.104,16.0,,False,2005-06-01,0.0292
TBA - Trenes de Buenos Aires S.A.,Mitre,MIT - Retiro-Bartolomé Mitre (e),Eléctrico,52355.35799999999,209421.43199999997,3112.0,21.0,3091.0,2962.0,129.0,0.9517994858611826,0.9582659333549013,0.9932519280205655,367209.0,14439.9921352733,24.54823248462937,5140926.0,,,16.938,11.0,,False,2005-06-01,0.0067
TBA - Trenes de Buenos Aires S.A.,Mitre,MIT - Retiro-José León Suárez (e),Eléctrico,96173.20999999999,384692.83999999997,4328.0,58.0,4270.0,3898.0,372.0,0.9006469500924215,0.91288056206089,0.9865988909426987,2101427.0,82635.7451828549,87.40176188358484,33622832.0,,,22.523,15.0,,False,2005-06-01,0.0134
TBA - Trenes de Buenos Aires S.A.,Mitre,MIT - Retiro-Tigre (e),Eléctrico,146850.235,792991.269,5390.0,189.0,5201.0,4043.0,1158.0,0.7500927643784787,0.7773505095174005,0.964935064935065,3290259.0,129384.93904836808,74.68513754846903,59224662.0,,,28.235,17.0,,False,2005-06-01,0.0351
TBA - Trenes de Buenos Aires S.A.,Mitre,MIT - Victoria-Capilla del Señor (d),Diésel,51558.648,206234.592,965.0,59.0,906.0,515.0,391.0,0.533678756476684,0.5684326710816777,0.938860103626943,59727.0,2348.682658277625,8.398605603467336,1732083.0,,,56.908,10.0,,False,2005-06-01,0.0611
TBA - Trenes de Buenos Aires S.A.,Mitre,MIT - Villa Ballester-Zárate (d),Diésel,65199.96400000001,195599.89200000002,938.0,37.0,901.0,554.0,347.0,0.5906183368869936,0.6148723640399556,0.9605543710021321,73710.0,2898.545025560362,10.928380267203828,2137590.0,,,72.364,12.0,,False,2005-06-01,0.0394
TMR - Transportes Metropolitanos Gral. Roca S.A.,Roca,ROC - Constitución-Temperley-Bosques-Gutiérrez (d),Diésel,51991.062,363937.434,1461.0,90.0,1371.0,1338.0,33.0,0.9158110882956879,0.975929978118162,0.9383983572895277,7946.13188572694,300.9898441563235,0.5196440959692571,189117.93888030117,,,37.922,18.0,,False,2005-06-01,0.0616
TMR - Transportes Metropolitanos Gral. Roca S.A.,Roca,ROC - Ezeiza-Cañuelas (d),Diésel,36978.72900000001,110936.18700000002,1190.0,23.0,1167.0,1073.0,94.0,0.9016806722689076,0.919451585261354,0.980672268907563,56472.960431416504,2139.127289068807,9.824820609043813,1089928.1363263386,,,31.687000000000005,10.0,,False,2005-06-01,0.0193
TMR - Transportes Metropolitanos Gral. Roca S.A.,Roca,ROC - Glew-A.Korn (d),Diésel,15310.258000000002,107171.80600000001,1504.0,18.0,1486.0,1302.0,184.0,0.8656914893617021,0.8761776581426649,0.988031914893617,149727.6981623598,5671.503718271205,6.985405198936359,748638.490811799,,,10.303,3.0,,False,2005-06-01,0.012
TMR - Transportes Metropolitanos Gral. Roca S.A.,Roca,ROC - Plaza Constitución-Bosques (Vía Quilmes) (d),Diésel,82394.28,494365.68,2675.0,107.0,2568.0,1974.0,594.0,0.7379439252336448,0.7686915887850467,0.96,153892.07295954233,5829.245187861452,5.447609706223925,2693111.2767919907,,,32.085,12.0,,False,2005-06-01,0.04
TMR - Transportes Metropolitanos Gral. Roca S.A.,Roca,ROC - Plaza Constitución-Ezeiza (e),Eléctrico,154719.72,990206.2080000001,4941.0,171.0,4770.0,4314.0,456.0,0.8731026108075288,0.9044025157232705,0.9653916211293261,2761106.9510476263,104587.38450937979,52.422223028211285,51908810.679695375,,,32.436,15.0,,False,2005-06-01,0.0346
TMR - Transportes Metropolitanos Gral. Roca S.A.,Roca,ROC - Plaza Constitución-Glew (e.),Eléctrico,103100.006,567050.0329999999,3684.0,151.0,3533.0,3110.0,423.0,0.8441910966340934,0.8802717237475234,0.9590119435396308,3577271.4424523953,135502.70615349984,143.2044035233649,81204061.74366938,,,29.182,13.0,,False,2005-06-01,0.041
TMR - Transportes Metropolitanos Gral. Roca S.A.,Roca,ROC - Plaza Constitución-La Plata (d),Diésel,121136.96399999999,605684.82,2638.0,344.0,2294.0,1450.0,844.0,0.5496588324488249,0.6320836965998257,0.869598180439727,1857888.8334699129,70374.57702537549,73.00456074924237,44217754.236583926,,,52.806,19.0,,False,2005-06-01,0.1304
TMR - Transportes Metropolitanos Gral. Roca S.A.,Roca,ROC - Plaza Constitución-Temperley-Claypole (e),Eléctrico,11791.75,70750.5,588.0,83.0,505.0,400.0,105.0,0.6802721088435374,0.7920792079207921,0.858843537414966,1294509.510800919,49034.45116670148,334.83189585454267,23689524.04765682,,,23.35,12.0,,False,2005-06-01,0.1412
TMR - Transportes Metropolitanos Gral. Roca S.A.,Roca,ROC - Temperley-Haedo (d),Diésel,24521.328,73563.984,950.0,14.0,936.0,866.0,70.0,0.911578947368421,0.9252136752136753,0.9852631578947368,6176.39879010004,233.95449962500152,1.276185118107804,93881.2616095206,,,26.198,11.0,,False,2005-06-01,0.0147
UGOFE S.A. - Unidad de Gestión Operativa de Emergencia Ferroviaria,San Martín,SM - Retiro-Pilar-Dr. Cabred (d),Diésel,211060.08,1266360.48,4009.0,202.0,3807.0,3181.0,626.0,0.7934647044150661,0.8355660625164171,0.9496133699176852,2918876.0,114510.63162024324,51.95318874764632,65791465.04,,,55.44,20.0,,False,2005-06-01,0.0504
TBA - Trenes de Buenos Aires S.A.,Sarmiento,SAR - Merlo-Lobos (d),Diésel,47687.0,125893.68000000001,1162.0,53.0,1109.0,921.0,188.0,0.7925989672977625,0.830477908025248,0.9543889845094664,98592.0,3980.298748486072,22.710973259340737,2859168.0,,,71.50515999999999,12.0,,False,2005-06-01,0.0456
TBA - Trenes de Buenos Aires S.A.,Sarmiento,SAR - Moreno-Mercedes (d),Diésel,35144.0,105432.0,884.0,120.0,764.0,533.0,231.0,0.6029411764705882,0.6976439790575916,0.8642533936651584,95425.0,3852.4424707307226,26.247486531603307,2767325.0,,,61.761750000000006,14.0,,False,2005-06-01,0.1357
TBA - Trenes de Buenos Aires S.A.,Sarmiento,SAR - Once-Moreno (e),Eléctrico,273048.41099999996,2184387.2879999997,7805.0,300.0,7505.0,5732.0,1773.0,0.7344010249839846,0.7637574950033311,0.9615631005765535,8992651.0,363046.0637868389,74.10211499088344,161867718.0,,,36.3822,16.0,,False,2005-06-01,0.0384
Tren de la Costa S.A.,Tren de la Costa,TDC - Maipú-Delta (e),Eléctrico,,,,,,,,,,,116710.0,,,1167100.0,,,15.3,11.0,,True,2005-06-01,
Metrovias S.A.,Urquiza,URQ - Federico Lacroze-Gral. Lemos (e),Eléctrico,112336.875,674021.25,4431.0,56.0,4375.0,4221.0,154.0,0.95260663507109,0.9648,0.9873617693522907,2344103.0,88791.7803030303,60.165732015125634,40552981.9,1513900.85,0.645833758158238,25.677,23.0,,False,2005-06-01,0.0126
Ferrovías S.A.C.,Belgrano Norte,BN - Retiro-Villa Rosa (d),Diésel,190364.8,1227852.96,4496.0,64.0,4432.0,4179.0,253.0,0.9294928825622776,0.9429151624548736,0.9857651245551602,3385940.0,124300.29368575625,49.0578876806226,60235872.599999994,2108841.65,0.6228231008228143,51.944,22.0,,False,2005-07-01,0.0142
